time,gx,gy,gz,ax,ay,az
2019-08-11 21:32:36.888706,0.05343511328101158,0.28244274854660034,0.04580152779817581,-0.021728459745645523,-0.01977534033358097,0.9982884526252747
2019-08-11 21:32:36.944113,0.07633587718009949,0.1679389327764511,-0.08396946638822556,-0.011962859891355038,-0.021484319120645523,0.9980443120002747
2019-08-11 21:32:36.982593,0.19083969295024872,0.13740457594394684,0.05343511328101158,-0.011474579572677612,-0.022460879758000374,0.9907200932502747
2019-08-11 21:32:37.020132,0.05343511328101158,0.10687022656202316,0.05343511328101158,-0.013915980234742165,-0.01977534033358097,0.9882787466049194
2019-08-11 21:32:37.057076,0.11450381577014923,0.022900763899087906,-0.022900763899087906,-0.02050776034593582,-0.02709954045712948,0.9965794682502747
2019-08-11 21:32:37.097934,-0.022900763899087906,0.1450381726026535,-0.022900763899087906,-0.021484319120645523,-0.021484319120645523,1.0019505023956299
2019-08-11 21:32:37.135621,0.04580152779817581,0.06106870248913765,-0.05343511328101158,-0.020996039733290672,-0.025146419182419777,0.9992650151252747
2019-08-11 21:32:37.172196,0.1450381726026535,0.09923664480447769,0.022900763899087906,-0.010742159560322762,-0.01977534033358097,0.9904759526252747
2019-08-11 21:32:37.208740,-0.015267175622284412,0.05343511328101158,-0.08396946638822556,-0.006591780111193657,-0.01806635968387127,0.9877904653549194
2019-08-11 21:32:37.245267,0.05343511328101158,0.23664122819900513,-0.038167938590049744,-0.022949159145355225,-0.021484319120645523,0.9970677495002747
2019-08-11 21:32:37.281896,0.030534351244568825,0.15267175436019897,0.038167938590049744,-0.012939419597387314,-0.024169860407710075,0.9938939213752747
2019-08-11 21:32:37.318305,0.21374045312404633,0.1450381726026535,0.06870228797197342,-0.009765599854290485,-0.014404259622097015,0.9987767338752747
2019-08-11 21:32:37.354615,-0.007633587811142206,0.10687022656202316,0.1679389327764511,-0.010498019866645336,-0.02026361972093582,0.9938939213752747
2019-08-11 21:32:37.390930,-0.007633587811142206,0.1679389327764511,-0.05343511328101158,-0.023681579157710075,-0.025634700432419777,1.0004856586456299
2019-08-11 21:32:37.427216,-0.0,0.221374049782753,0.06870228797197342,-0.011962859891355038,-0.01733393967151642,1.0051243305206299
2019-08-11 21:32:37.463973,0.10687022656202316,0.16030535101890564,-0.16030535101890564,-0.008300759829580784,-0.01879877969622612,1.0029270648956299
2019-08-11 21:32:37.500199,0.22900763154029846,0.1450381726026535,0.030534351244568825,-0.020751899108290672,-0.025878839194774628,0.9999974370002747
2019-08-11 21:32:37.537906,0.007633587811142206,0.09923664480447769,0.05343511328101158,-0.021240180358290672,-0.021484319120645523,0.9865697622299194
2019-08-11 21:32:37.574249,0.04580152779817581,0.06106870248913765,-0.08396946638822556,-0.01977534033358097,-0.022705020383000374,0.9982884526252747
2019-08-11 21:32:37.610391,0.11450381577014923,0.07633587718009949,-0.06870228797197342,-0.003662100061774254,-0.024413999170064926,0.9990208745002747
2019-08-11 21:32:37.647114,0.1450381726026535,-0.030534351244568825,-0.022900763899087906,-0.016113240271806717,-0.016601519659161568,0.9980443120002747
2019-08-11 21:32:37.683484,0.12977099418640137,0.23664122819900513,-0.25954198837280273,-0.01806635968387127,-0.021728459745645523,0.9999974370002747
2019-08-11 21:32:37.721313,0.007633587811142206,0.07633587718009949,0.19083969295024872,-0.021972600370645523,-0.01831050030887127,1.0087864398956299
2019-08-11 21:32:37.758017,-0.06106870248913765,0.25190839171409607,0.04580152779817581,-0.00854489952325821,-0.016357379034161568,1.0024387836456299
2019-08-11 21:32:37.794646,-0.030534351244568825,0.2977099120616913,0.007633587811142206,-0.011962859891355038,-0.020996039733290672,0.9938939213752747
2019-08-11 21:32:37.831786,0.20610687136650085,0.08396946638822556,-0.09160305559635162,-0.02856438048183918,-0.023437440395355225,0.9938939213752747
2019-08-11 21:32:37.868589,0.015267175622284412,-0.0,-0.13740457594394684,-0.016113240271806717,-0.013183560222387314,1.0085422992706299
2019-08-11 21:32:37.904812,0.15267175436019897,0.13740457594394684,0.1221374049782753,-0.011962859891355038,-0.022949159145355225,0.9953587651252747
2019-08-11 21:32:37.941292,0.015267175622284412,0.290076345205307,0.17557251453399658,-0.01733393967151642,-0.022460879758000374,0.9987767338752747
2019-08-11 21:32:37.978103,0.13740457594394684,0.007633587811142206,-0.1221374049782753,-0.016601519659161568,-0.022705020383000374,1.0104954242706299
2019-08-11 21:32:38.023206,-0.0,-0.038167938590049744,-0.030534351244568825,-0.02050776034593582,-0.01977534033358097,0.9907200932502747
2019-08-11 21:32:38.061463,0.10687022656202316,0.09923664480447769,0.030534351244568825,-0.02050776034593582,-0.01708979904651642,1.0007297992706299
2019-08-11 21:32:38.097757,-0.04580152779817581,0.2671755850315094,0.022900763899087906,-0.01489253994077444,-0.01757808029651642,0.9921849370002747
2019-08-11 21:32:38.134248,0.1679389327764511,0.21374045312404633,-0.18320611119270325,-0.011962859891355038,-0.015136679634451866,0.9938939213752747
2019-08-11 21:32:38.170450,0.16030535101890564,-0.05343511328101158,0.07633587718009949,-0.023437440395355225,-0.022216739133000374,0.9973118901252747
2019-08-11 21:32:38.350649,0.221374049782753,0.09160305559635162,-0.06106870248913765,-0.011230439879000187,-0.01904292032122612,1.0148899555206299
2019-08-11 21:32:38.387209,0.007633587811142206,0.221374049782753,-0.007633587811142206,-0.024902280420064926,-0.024413999170064926,1.0002415180206299
2019-08-11 21:32:38.423771,0.09923664480447769,0.06106870248913765,-0.06106870248913765,-0.015869099646806717,-0.01757808029651642,1.0041477680206299
2019-08-11 21:32:38.460491,-0.04580152779817581,0.21374045312404633,-0.022900763899087906,-0.00878904014825821,-0.02001947909593582,0.9958470463752747
2019-08-11 21:32:38.496695,-0.038167938590049744,0.10687022656202316,-0.05343511328101158,-0.01953119970858097,-0.01416011992841959,0.9980443120002747
2019-08-11 21:32:38.533087,-0.12977099418640137,-0.0,-0.08396946638822556,-0.01757808029651642,-0.01977534033358097,0.9951146245002747
2019-08-11 21:32:38.569318,0.18320611119270325,0.290076345205307,0.09923664480447769,-0.011718720197677612,-0.020751899108290672,0.9975560307502747
2019-08-11 21:32:38.605799,0.10687022656202316,0.15267175436019897,0.038167938590049744,-0.015624959953129292,-0.015380820259451866,1.0031712055206299
2019-08-11 21:32:38.643355,0.015267175622284412,0.09923664480447769,0.16030535101890564,-0.007080059964209795,-0.01733393967151642,1.0102512836456299
2019-08-11 21:32:38.680760,-0.09160305559635162,0.23664122819900513,-0.038167938590049744,-0.02001947909593582,-0.021484319120645523,0.9941380620002747
2019-08-11 21:32:38.718788,-0.030534351244568825,0.18320611119270325,-0.1450381726026535,-0.01831050030887127,-0.021484319120645523,1.0029270648956299
2019-08-11 21:32:38.755911,0.015267175622284412,0.07633587718009949,-0.04580152779817581,-0.014404259622097015,-0.01831050030887127,1.0043919086456299
2019-08-11 21:32:38.792741,0.030534351244568825,0.07633587718009949,0.06870228797197342,-0.013183560222387314,-0.013183560222387314,0.9951146245002747
2019-08-11 21:32:38.830209,-0.1450381726026535,0.16030535101890564,0.11450381577014923,-0.014648400247097015,-0.01708979904651642,1.0073215961456299
2019-08-11 21:32:38.867293,-0.022900763899087906,0.2671755850315094,0.022900763899087906,-0.020996039733290672,-0.023193299770355225,1.0029270648956299
2019-08-11 21:32:38.904275,-0.04580152779817581,0.19847328960895538,-0.007633587811142206,-0.01733393967151642,-0.01782221905887127,1.0036594867706299
2019-08-11 21:32:38.941892,0.038167938590049744,0.04580152779817581,0.06106870248913765,-0.011962859891355038,-0.01953119970858097,0.9973118901252747
2019-08-11 21:32:38.979665,-0.022900763899087906,0.1221374049782753,0.030534351244568825,-0.013183560222387314,-0.01953119970858097,0.9951146245002747
2019-08-11 21:32:39.016762,-0.007633587811142206,-1.1297709941864014,0.25954198837280273,-0.1958002746105194,0.07495097815990448,1.0932588577270508
2019-08-11 21:32:39.053955,24.96183204650879,16.717557907104492,-7.114503860473633,0.23388612270355225,0.3828115165233612,1.2082488536834717
2019-08-11 21:32:39.101258,7.4809160232543945,1.3435114622116089,-3.320610761642456,-0.04956042021512985,0.362547904253006,0.9894993901252747
2019-08-11 21:32:39.141306,1.427480936050415,-5.511450290679932,-0.038167938590049744,0.181884303689003,0.33032143115997314,1.0070774555206299
2019-08-11 21:32:39.178828,-2.8473281860351562,-1.6412214040756226,3.8778626918792725,0.10644503682851791,0.08447244018316269,1.0148899555206299
2019-08-11 21:32:39.217957,1.8167939186096191,4.366412162780762,1.7175573110580444,0.06689435988664627,0.5422349572181702,0.9858373403549194
2019-08-11 21:32:39.255029,-0.6183205842971802,-24.702289581298828,1.6259541511535645,0.5656723976135254,-0.06323225796222687,1.4851036071777344
2019-08-11 21:32:39.292211,4.068702220916748,-6.923664093017578,-12.557251930236816,0.365721732378006,0.0954587385058403,1.1345186233520508
2019-08-11 21:32:39.329553,-2.824427604675293,-13.007633209228516,-5.793893337249756,-0.10180637985467911,0.0007324200123548508,1.3942835330963135
2019-08-11 21:32:39.366597,-6.106870174407959,27.076335906982422,-5.946564674377441,1.2553678750991821,0.02001947909593582,1.326656699180603
2019-08-11 21:32:39.403543,0.4351145029067993,45.3129768371582,3.541984796524048,0.4694812297821045,0.21484319865703583,1.8840283155441284
2019-08-11 21:32:39.439817,-13.473282814025879,-43.97710037231445,-3.282442808151245,0.10449191927909851,0.24706968665122986,1.5593221187591553
2019-08-11 21:32:39.475783,4.885496139526367,-54.7557258605957,-4.27480936050415,0.8139627575874329,0.15527303516864777,1.362789511680603
2019-08-11 21:32:39.511367,1.2977099418640137,-47.549617767333984,-10.076335906982422,-0.22582949697971344,-0.25805598497390747,0.7712382674217224
2019-08-11 21:32:39.547543,-8.4503812789917,33.93893051147461,-1.6641221046447754,-0.02880851924419403,0.0971677228808403,0.7067853212356567
2019-08-11 21:32:39.583094,-1.9847328662872314,29.60305404663086,-1.6564885377883911,0.14648400247097015,-0.021240180358290672,0.9184547066688538
2019-08-11 21:32:39.619009,0.6870229244232178,25.251909255981445,-8.32824420928955,-0.10473605990409851,0.08374001830816269,0.6904278993606567
2019-08-11 21:32:39.654619,-4.5877861976623535,-16.068702697753906,-3.5648856163024902,0.11181612312793732,-0.2783195972442627,0.8149393200874329
2019-08-11 21:32:39.690563,5.068702220916748,35.0,-21.305343627929688,-0.6000961065292358,-0.14086878299713135,1.0495578050613403
2019-08-11 21:32:39.728466,-8.679388999938965,24.893129348754883,-12.824427604675293,-0.03613271936774254,0.10449191927909851,1.1887176036834717
2019-08-11 21:32:39.765320,-4.488549709320068,9.244275093078613,-5.0916032791137695,-0.33666905760765076,0.03710927814245224,0.9562963843345642
2019-08-11 21:32:39.802033,-3.4427480697631836,22.702289581298828,-14.213740348815918,0.00854489952325821,-0.16381794214248657,1.0405247211456299
2019-08-11 21:32:39.839337,9.312976837158203,-24.916030883789062,-9.343511581420898,-0.11254853755235672,-0.01025388017296791,1.2453581094741821
2019-08-11 21:32:39.876556,-13.19847297668457,43.64122009277344,-1.587786316871643,0.07202129811048508,0.1975092589855194,1.0593234300613403
2019-08-11 21:32:39.913634,5.85496187210083,19.129770278930664,-13.793892860412598,0.2902824580669403,-0.2653801739215851,1.2214324474334717
2019-08-11 21:32:39.951608,5.954198360443115,10.061068534851074,2.282442808151245,-0.011230439879000187,0.5837387442588806,0.7480449676513672
2019-08-11 21:32:39.988914,-5.8015265464782715,-13.748091697692871,-12.427480697631836,0.2617180645465851,-0.33642491698265076,1.1860321760177612
2019-08-11 21:32:40.025677,-3.2061069011688232,-4.297709941864014,-11.90839672088623,-0.023925719782710075,-0.06591779738664627,1.2646452188491821
2019-08-11 21:32:40.062502,-4.015267372131348,-23.97709846496582,-9.175572395324707,-0.07324200123548508,-0.04687488079071045,1.462398648262024
2019-08-11 21:32:40.099226,-7.0,-16.389312744140625,-9.656488418579102,-0.062499839812517166,-0.009765599854290485,1.0385715961456299
2019-08-11 21:32:40.149886,14.961832046508789,14.351144790649414,-11.702290534973145,-0.0898435190320015,0.13012662529945374,0.8732887506484985
2019-08-11 21:32:40.189185,-0.030534351244568825,-2.4503817558288574,-16.671754837036133,-0.41870009899139404,-0.42822155356407166,0.7033673524856567
2019-08-11 21:32:40.230327,-11.717556953430176,-0.4580152630805969,-4.4122138023376465,-0.1906733363866806,0.006347639951854944,1.4016077518463135
2019-08-11 21:32:40.267285,13.22137451171875,20.48091697692871,-11.572519302368164,0.14062464237213135,-0.15722616016864777,0.9077125191688538
2019-08-11 21:32:40.303976,-7.656488418579102,4.175572395324707,0.7175572514533997,-0.05859360098838806,0.025878839194774628,1.0803195238113403
2019-08-11 21:32:40.340702,-12.335878372192383,250.1374053955078,250.12977600097656,0.20873969793319702,-0.9689916372299194,0.08813454210758209
2019-08-11 21:32:40.377515,55.0,-64.74809265136719,250.12977600097656,0.5166002511978149,1.0285618305206299,0.43090710043907166
2019-08-11 21:32:40.427472,28.854961395263672,-109.7404556274414,250.12977600097656,-0.723386824131012,-1.4975547790527344,0.5700668692588806
2019-08-11 21:32:40.483689,20.923664093017578,40.22137451171875,158.5801544189453,-1.0607882738113403,-0.3686513900756836,1.0371067523956299
2019-08-11 21:32:40.539017,13.145038604736328,-18.206106185913086,35.625953674316406,-0.0969235822558403,-0.4611804485321045,1.1110811233520508
2019-08-11 21:32:40.594838,0.17557251453399658,13.259542465209961,-13.335878372192383,-0.6601545810699463,-0.5019518136978149,0.8442361354827881
2019-08-11 21:32:40.650060,-4.603053569793701,79.91603088378906,24.702289581298828,-0.4492175877094269,-0.2919914424419403,0.8383767604827881
2019-08-11 21:32:40.705789,2.503816843032837,-12.305343627929688,35.511451721191406,-0.20092721283435822,0.05688462033867836,0.5964339971542358
2019-08-11 21:32:40.761386,4.244274616241455,-28.770992279052734,21.709922790527344,-0.08447244018316269,-0.042724501341581345,0.9492163062095642
2019-08-11 21:32:40.817063,-1.1755725145339966,-24.282442092895508,6.4809160232543945,-0.15429647266864777,-0.3803701102733612,1.0461399555206299
2019-08-11 21:32:40.872775,12.587786674499512,-39.45801544189453,53.7557258605957,-0.4006337523460388,-0.6225569844245911,0.8239725232124329
2019-08-11 21:32:40.928303,-2.29007625579834,32.511451721191406,41.885498046875,0.1982416808605194,-0.0942380428314209,1.1144990921020508
2019-08-11 21:32:40.984429,15.282443046569824,32.77862548828125,54.79389190673828,0.03808584064245224,-0.17285111546516418,1.2187469005584717
2019-08-11 21:32:41.039873,2.3740458488464355,31.770992279052734,66.30534362792969,-0.01757808029651642,-0.2751457691192627,1.0107395648956299
2019-08-11 21:32:41.095461,4.58015251159668,-0.6564885377883911,72.38931274414062,-0.14794884622097015,0.08154276013374329,0.8312966823577881
2019-08-11 21:32:41.151236,6.450381755828857,20.06106948852539,55.1297721862793,-0.22216740250587463,0.0991208404302597,0.9172340035438538
2019-08-11 21:32:41.212698,-1.5954198837280273,24.862594604492188,70.36640930175781,-0.25683528184890747,-0.25537043809890747,0.9741185903549194
2019-08-11 21:32:41.290032,5.366412162780762,-28.625953674316406,64.40457916259766,0.2922355830669403,-0.020996039733290672,1.2739225625991821
2019-08-11 21:32:41.347637,-0.015267175622284412,-38.42748260498047,66.63359069824219,-0.4870592951774597,-0.360106498003006,0.7934550046920776
2019-08-11 21:32:41.404836,14.564885139465332,-17.389312744140625,75.41984558105469,0.0944821760058403,0.183105006814003,1.332516074180603
2019-08-11 21:32:41.461834,7.465648651123047,-24.526718139648438,85.83969116210938,-0.24340757727622986,-0.011230439879000187,0.8801246881484985
2019-08-11 21:32:41.519709,4.664122104644775,12.175572395324707,74.28244018554688,0.02929680049419403,0.04516590014100075,1.0112278461456299
2019-08-11 21:32:41.577072,-0.030534351244568825,0.5038167834281921,50.106868743896484,-0.43725472688674927,0.06298811733722687,0.7355937957763672
2019-08-11 21:32:41.638831,3.3129770755767822,17.954198837280273,44.95419692993164,0.04785143956542015,0.24365171790122986,1.0036594867706299
2019-08-11 21:32:41.712568,-0.5190839767456055,-14.12977123260498,24.39694595336914,0.10839816182851791,0.0930173397064209,1.1010713577270508
2019-08-11 21:32:41.792999,-0.1450381726026535,12.610687255859375,40.152671813964844,0.2910148799419403,0.14794884622097015,1.2180144786834717
2019-08-11 21:32:41.865655,-3.496183156967163,10.80152702331543,17.488550186157227,0.0998532623052597,-0.17675736546516418,1.0668917894363403
2019-08-11 21:32:41.934482,8.87022876739502,11.09160327911377,33.183204650878906,-0.31787028908729553,-0.023681579157710075,0.8361794948577881
2019-08-11 21:32:41.990471,10.305343627929688,1.3587785959243774,53.74809265136719,0.07031232118606567,-0.011230439879000187,1.0009739398956299
2019-08-11 21:32:42.046003,4.862595558166504,-0.7938931584358215,0.3435114622116089,0.25439387559890747,0.08666969835758209,1.0190403461456299
2019-08-11 21:32:42.101721,5.335877895355225,3.748091697692871,6.183206081390381,0.16577105224132538,-0.05664047971367836,1.0849581956863403
2019-08-11 21:32:42.157496,10.541984558105469,6.8015265464782715,18.702289581298828,-0.2775871753692627,0.041747938841581345,0.8879371881484985
2019-08-11 21:32:42.213338,6.221374034881592,17.9007625579834,26.18320655822754,0.10717745870351791,0.015380820259451866,0.9575170874595642
2019-08-11 21:32:42.269401,5.3053436279296875,7.282442569732666,34.83969497680664,0.3664541244506836,0.23681579530239105,1.4172327518463135
2019-08-11 21:32:42.340769,6.717557430267334,-24.648855209350586,42.374046325683594,-0.41943252086639404,0.23168885707855225,0.5729965567588806
2019-08-11 21:32:42.400826,10.587786674499512,36.01526641845703,55.1297721862793,-0.43578991293907166,-0.14453087747097015,0.7077618837356567
2019-08-11 21:32:42.456328,5.809160232543945,-12.442748069763184,54.931297302246094,-0.31860271096229553,-0.362792044878006,0.6767560839653015
2019-08-11 21:32:42.510807,8.732824325561523,-15.427480697631836,68.54198455810547,0.4790026843547821,0.14892539381980896,1.1879851818084717
2019-08-11 21:32:42.566005,6.618320465087891,9.732824325561523,51.26717758178711,0.08544900268316269,-0.14794884622097015,1.1044893264770508
2019-08-11 21:32:42.620824,5.488549709320068,-2.106870174407959,51.22137451171875,0.2641594707965851,0.0952145978808403,0.9997532963752747
2019-08-11 21:32:42.677068,-0.35877862572669983,2.923664093017578,42.14503860473633,0.042480360716581345,0.031982339918613434,1.1137666702270508
2019-08-11 21:32:42.735138,6.8015265464782715,7.70992374420166,38.992366790771484,0.43237194418907166,0.3803701102733612,1.1332979202270508
2019-08-11 21:32:42.791070,-1.0076335668563843,-37.83969497680664,45.3129768371582,-0.16625933349132538,-0.21118110418319702,1.1005830764770508
2019-08-11 21:32:42.847202,3.14503812789917,-23.12213706970215,45.0,-0.6396467685699463,-0.5666489601135254,0.8781715631484985
2019-08-11 21:32:42.904931,-0.5114504098892212,5.29007625579834,37.13740539550781,0.6545393466949463,-0.16406208276748657,1.852778434753418
2019-08-11 21:32:42.963767,4.778625965118408,-26.274808883666992,36.30534362792969,-0.32763588428497314,-0.08642555773258209,0.7509746551513672
2019-08-11 21:32:43.022821,6.618320465087891,-1.2442748546600342,40.25954055786133,0.21679632365703583,0.08569314330816269,1.0124485492706299
2019-08-11 21:32:43.080227,7.152671813964844,-17.60305404663086,47.3129768371582,-0.2717278301715851,0.024169860407710075,0.8835426568984985
2019-08-11 21:32:43.138123,4.503816604614258,-7.839694499969482,41.8015251159668,0.04711902141571045,0.03784170001745224,0.941403865814209
2019-08-11 21:32:43.195664,7.664122104644775,9.793892860412598,38.39694595336914,-0.13549770414829254,0.05834946036338806,0.8481423854827881
2019-08-11 21:32:43.254037,3.6641221046447754,-7.816793918609619,38.16030502319336,-0.026122979819774628,0.12768521904945374,1.1596649885177612
2019-08-11 21:32:43.311107,1.1145038604736328,22.290077209472656,26.786258697509766,-0.43725472688674927,-0.05346665903925896,0.7917460203170776
2019-08-11 21:32:43.369801,-0.04580152779817581,46.17557144165039,28.41984748840332,1.1450165510177612,0.34472566843032837,1.867182731628418
2019-08-11 21:32:43.442658,2.3358778953552246,15.458015441894531,28.511449813842773,-0.2966300845146179,-0.013915980234742165,0.8056619763374329
2019-08-11 21:32:43.502178,0.18320611119270325,74.10687255859375,17.908397674560547,-0.5412583947181702,-0.24340757727622986,0.6984845399856567
2019-08-11 21:32:43.558276,3.5496182441711426,11.496183395385742,32.564884185791016,-0.02954093925654888,0.20703071355819702,0.8601052165031433
2019-08-11 21:32:43.616843,3.9847328662872314,9.374045372009277,35.58015441894531,0.0012206999817863107,-0.08862282335758209,1.0300266742706299
2019-08-11 21:32:43.674471,1.496183156967163,1.7938930988311768,38.106868743896484,0.03759755939245224,0.03564443811774254,1.0310032367706299
2019-08-11 21:32:43.717493,4.72519063949585,-11.992366790771484,39.625953674316406,0.2788078784942627,0.12329070270061493,1.0029270648956299
2019-08-11 21:32:43.753867,3.1603052616119385,-7.755725383758545,40.97710037231445,0.050536978989839554,-0.03417959809303284,0.9709447622299194
2019-08-11 21:32:43.790714,5.206106662750244,9.51145076751709,35.09923553466797,-0.0976559966802597,0.03881825879216194,1.0031712055206299
2019-08-11 21:32:43.829275,3.320610761642456,0.6183205842971802,33.87786102294922,0.11132784187793732,-0.02001947909593582,1.2155730724334717
2019-08-11 21:32:43.866959,1.389312982559204,-5.015267372131348,30.297710418701172,-0.0903318002820015,0.10839816182851791,0.9968236088752747
2019-08-11 21:32:43.904308,0.9847328066825867,29.351144790649414,26.19847297668457,-0.08666969835758209,-0.00463865976780653,0.9948704838752747
2019-08-11 21:32:43.941939,-8.19847297668457,-0.9160305261611938,21.83969497680664,-0.3027336001396179,-0.11718720197677612,0.9916966557502747
2019-08-11 21:32:43.979529,-4.244274616241455,-27.908397674560547,1.4885495901107788,0.07324200123548508,0.1853022575378418,1.0317356586456299
2019-08-11 21:32:44.017827,-5.5877861976623535,-5.14503812789917,0.8091602921485901,-0.08276346325874329,-0.08715797960758209,0.9685033559799194
2019-08-11 21:32:44.055280,0.9083969593048096,-3.3664121627807617,2.7022900581359863,0.13085903227329254,0.0014648400247097015,1.1445282697677612
2019-08-11 21:32:44.092882,0.37404578924179077,-7.366412162780762,0.11450381577014923,0.24389585852622986,-0.026122979819774628,1.1757782697677612
2019-08-11 21:32:44.129404,-0.21374045312404633,6.748091697692871,-0.7938931584358215,-0.08740212023258209,0.08569314330816269,0.9125953316688538
2019-08-11 21:32:44.165904,-1.4351145029067993,-1.9847328662872314,1.6183205842971802,-0.03906239941716194,-0.02856438048183918,1.0007297992706299
2019-08-11 21:32:44.202288,0.5190839767456055,-0.007633587811142206,-0.221374049782753,-0.01708979904651642,0.02905265986919403,0.9931614995002747
2019-08-11 21:32:44.239607,-0.290076345205307,0.4198473393917084,0.20610687136650085,-0.03784170001745224,-0.007324200123548508,0.9968236088752747
2019-08-11 21:32:44.276117,0.4580152630805969,0.06106870248913765,-0.08396946638822556,-0.032714758068323135,0.016357379034161568,1.0068333148956299
2019-08-11 21:32:44.312662,0.07633587718009949,0.18320611119270325,0.04580152779817581,-0.026367120444774628,-0.01025388017296791,1.0007297992706299
2019-08-11 21:32:44.350386,0.022900763899087906,0.17557251453399658,0.04580152779817581,-0.025634700432419777,0.005859360098838806,1.0009739398956299
2019-08-11 21:32:44.388030,0.13740457594394684,0.23664122819900513,0.0,-0.025634700432419777,0.0014648400247097015,1.0041477680206299
2019-08-11 21:32:44.425569,-0.1221374049782753,0.2977099120616913,-0.038167938590049744,-0.02856438048183918,0.005859360098838806,0.9987767338752747
2019-08-11 21:32:44.470378,0.038167938590049744,0.18320611119270325,-0.13740457594394684,-0.031249919906258583,0.003173819975927472,0.9953587651252747
2019-08-11 21:32:44.510766,0.1679389327764511,0.19847328960895538,0.1450381726026535,-0.02734367921948433,-0.0017089799512177706,1.0048801898956299
2019-08-11 21:32:44.551495,-0.09160305559635162,0.15267175436019897,-0.04580152779817581,-0.02807609923183918,0.0026855398900806904,1.0080540180206299
2019-08-11 21:32:44.588895,0.1221374049782753,0.1450381726026535,-0.09160305559635162,-0.030761640518903732,0.00048827999853529036,0.9992650151252747
2019-08-11 21:32:44.626337,-0.10687022656202316,0.07633587718009949,-0.10687022656202316,-0.03491201996803284,0.0024413999635726213,1.0046360492706299
2019-08-11 21:32:44.663806,0.08396946638822556,0.12977099418640137,0.06870228797197342,-0.03491201996803284,0.00024413999926764518,0.9992650151252747
2019-08-11 21:32:44.701435,0.022900763899087906,0.08396946638822556,-0.038167938590049744,-0.023925719782710075,0.0024413999635726213,1.0065891742706299
2019-08-11 21:32:44.739086,0.19083969295024872,0.19847328960895538,0.030534351244568825,-0.02661125920712948,0.0019531199941411614,0.9963353276252747
2019-08-11 21:32:44.776377,-0.10687022656202316,0.015267175622284412,0.05343511328101158,-0.024658139795064926,0.00024413999926764518,0.9853490591049194
2019-08-11 21:32:44.813900,0.21374045312404633,0.35877862572669983,0.007633587811142206,-0.032226480543613434,0.009033179841935635,0.9999974370002747
2019-08-11 21:32:44.851417,-0.038167938590049744,0.1679389327764511,0.07633587718009949,-0.02758781984448433,0.0012206999817863107,0.9948704838752747
2019-08-11 21:32:44.889072,-0.05343511328101158,0.2977099120616913,-0.13740457594394684,-0.01928705908358097,0.00927731953561306,1.0043919086456299
2019-08-11 21:32:44.926378,0.007633587811142206,0.1679389327764511,0.022900763899087906,-0.023193299770355225,0.003417959902435541,1.0002415180206299
2019-08-11 21:32:44.963921,0.06106870248913765,0.1679389327764511,-0.015267175622284412,-0.02685539983212948,0.005126940086483955,1.0080540180206299
2019-08-11 21:32:45.001777,0.015267175622284412,0.3664122223854065,0.030534351244568825,-0.03417959809303284,0.00024413999926764518,1.0063450336456299
